csv_upc,cat_id,category,description,images,manufacturer,name,weight,upc,sem3_id
0000000000036600828000,16193,Balms,"Moisturizer is your best friend for soft, supple a... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7e3fe78b05d94105de734cef3d7aeb8e,0.jpg']",Chapstick,ChapStick Lip Moisturizer SPF 12 0.15 oz,9071.85,036600828003,44klpJVvxokSQa8qm8iOyA
0000000000010279723290,17306,Dogs,"No smell, no mess. OUT! Oversized Pads are useful ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4abe19a5d33e0fa5cb8c56dd3b1885f1,0.jpg']",Out International,"OUT! Ultimate Pro-Grip XL Dog Pads, 21 x 30, 30 pads",N\A,010279723296,5JiuJPkNywukYwQCgeyqs0
0000000000044600011510,6775,Bathroom Cleaners,Package Quantity:1. Clorox Clean-Up all purpose bl... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/26125627815b178d8b1f6ae5cf8856af,0.jpg']",Clorox/Home Cleaning,"Clorox Clean-Up All Purpose Cleaner with Bleach, Refill Bottle, Original, 64 Ounces [1]",2018486.05,044600011516,1v0pP1rhHk0wuqSomYOGsU
0000000000681131161710,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131078560,20808,Health Care,Assurance Wipes 96ct Ingredients- Ingredients- Cet... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/25f7134c883547e09fcfd57f1afc22b4,0.jpg']",WAL-MART STORES INC,"Assurance Premium Disposable Washcloths, 96 ct",N\A,681131078566,2rbzo2usP2C28QmyIqKAyA
0000000000091093922400,13083,Cats,Good ‘n’ fun Triple flavor ribs are made with mout... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/24258a127465809bb39d7fe753dd55d4,0.jpg']",SALIX ANIMAL HEALTH LLC,"Good 'n' Fun Triple Flavor Twists Snack for All DogsTwists, 35 count, 8.6 oz",243805.898875,091093922409,6f0qTJFenQgIggISumGISY
0000000000023100102690,6562,Wet,"Dogs love the great taste of chicken, bacon and ch... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/10939925f68210f504070cb6d71b9fc0,0.jpg']",Cesar,"CESAR Savory Delights Adult Wet Dog Food [Standard Packaging, Rotisserie Chicken, 3.5 oz. (Pack of 24)]",2404039.56,023100102696,0lvFIpmeOa84cOuGAUcgUI
0000000000023100335820,6562,Wet,Cesar Sunrise Canine Cuisine is guaranteed to temp... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/90824dd7dab03add6c215a9da236cc45,0.jpg']",Mars Pet Care,CESAR SUNRISE With Smoked Bacon and Egg Souffle Breakfast Dog Food Trays 3.5 oz.,85048.57,023100335827,10IMiffCcaWgGEkkoE266M
0000000000023100335810,6562,Wet,Flavor Name:Steak & Egg -| - Size:3.5 oz. (Pack of... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2f348c640f89d8c021ffb04e05569742,0.jpg']",Generic,CESAR SUNRISE Grilled Steak and Eggs Flavor Breakfast Dog Food Trays 3.5 oz.,99223.33,023100335810,6Vv2HVFReSe4yQqCcIOgmC
0000000000023100014070,6562,Wet,Flavor Name:Turkey | Product Packaging:Standard Pa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6d81798ae26bfe9654b3624d3d020e65,0.jpg']",Cesar,"CESAR Classics Poultry Flavored Adult Wet Dog Food Trays [Standard Packaging, Turkey]",381017.59,023100014074,4XHOkVSIvw2mkGa2iQCsKI
0000000000023100014040,6562,Wet,Flavor Name:Lamb -| - Size:24 Trays -| - Product P... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f7764c2bad94ced5b2d8115891291d4d,0.jpg']",Cesar,"CESAR Classics Meat Flavored Adult Wet Dog Food Trays [Standard Packaging, Lamb, 24 Trays]",381017.59,023100014043,74PP4GulpgCYkw6M4I6uwm
0000000000036632008360,7207,Dairy & Eggs,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/52d119732ba0bbb18b4aa5bbaa874aea,0.jpg']","The Dannon Company, Inc.","Dannon Oikos Triple Zero Strawberry Greek Nonfat Yogurt, 5.3 Oz",150252.47,036632008367,7RhdNfFSAwaIS6sa82igo6
0000000000036632008370,7207,Dairy & Eggs,Introducing Dannon Oikos Triple Zero Peach Greek N... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6838c2d4366e8e76839d30e35edc7b0b,0.jpg']","The Dannon Company, Inc.","Dannon Oikos Triple Zero Peach Greek Nonfat Yogurt, 5.3 Oz",150252.47,036632008374,7icB1q0PpIgyGiqQIMMm6C
0000000000079567490190,20968,Industrial Lubricants,"Number of Items:1. BRAND STORYIn 1953, in a small ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ca858b0ffa616e2f21f871d54c35e407,0.jpg']",WD-40 Company,WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (1 Pack),544310.844,079567490197,6dbsqanjzyQ0wyqGICyg0c
0000000000071948010750,22001,Carburetor & Throttle Body Cleaners,Size:14 Ounce. Gumout Carb / Choke and Parts Clean... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1fb8a459d6898f42bf088627a3db9fba,0.jpg']",GUMOUT,"Gumout 800002231 Carb and Choke Cleaner, 14 oz. [14 Ounce]",408233.13,071948010758,4NjrQ5O8XYa0eWuKO4I6WC
0000000000079400670270,21868,Personal Care,Don't let your antiperspirant deodorant leave its ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0669032021fea1f2b663edd7ff7b8c44,0.jpg']",Unilever,"Degree Men UltraClear Black + White Fresh Antiperspirant Deodorant Dry Spray, 3.8 oz",3.8,079400670274,1NnyDe6HgKgQ0cYaKOscqy
0000000000012000003110,494,Soda,2 liter. Contains no juice. Very low sodium.,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5dbce5d3f15a3599f348e8aa8fabd599,0.jpg']",N\A,Pepsi Cola Wild Cherry 2 Liter 12 Pack,23586803.24,012000003110,15mEzew8WK8UIAGUcGGIW8
0000000000043000069960,9581,Beverages,Country Time Strawberry Lemonade- Good source of v... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ca8b6d8fee1250a91be2b8107c5b2516,0.jpg']",Kraft Heinz Company,"Country Time Strawberry Lemonade, 64 fl oz",N\A,043000069967,4Q3FGo23I8wQcM06AYmYIM
0000000000790513153000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000842733109260,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000037000944670,4796,Skin Care,"When you've got superior strength, greater wealth,... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ff408c5d343238424848d4ff529580b2,0.jpg']",Old Spice,Spice Hardest Working Collection Odor Blocker Extra Fresh Extra Strong Antiperspirant/Deodorant 2.6 oz. Stick,73708.76,037000944676,312pvsf9U02aocAc8scqkq
0000000000079400128040,23453,Shampoos,"Size:12.6 oz (Pack of 6) -| - Style:Men Shampoo, C... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f14529e07e1edd0c9c2cfcfccdb0ff69,0.jpg']",Unilever / Best Foods,"Suave Professionals Men Shampoo, Daily Clean Ocean Charge 12.6 oz (Pack of 6)",412769.06,079400128041,1d8a3EH3aOagOy48Ew8MCY
0000000000011111062180,20265,Cleansers,Style Name:Extra Fresh | Size:18 Ounce (Pack of 3)... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/96c4bbe322f60e680dbaf27ca1d8f3ca,0.jpg']",Dove,"Dove Men+Care Body and Face Wash, Extra Fresh 18 oz, Pack of 3 [18 Ounce (Pack of 3), Extra Fresh]",580598.23,011111062184,0g4Aee9iK240gscw2mwwau
0000000000016000446460,6741,Chocolate,"The perfect combination of cinnamon, brown sugar a... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/deae86816aafc74e0dd2f1b40e86c408,0.jpg']","GENERAL MILLS SALES, INC.",Nature Valley Soft-Baked Oatmeal Squares Cinnamon Brown Sugar - 12 CT,14.88,016000446465,07oIGiJlJ9USSUYgmWiI0q
0000000000072030014210,15648,Doughnuts,Since 1898 the entenmann's name has stood for mois... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a7ef81dca7dd354464fcc313875e5d87,0.jpg']",Entenmann's,Entenmann's 8 Variety Pack Donuts 16 oz,453592.37,072030014210,7b4c1UFVBomUakuoKMwIYo
0000000000072030000180,24430,Breads & Bakery,Entenmann's Classic Rich Frosted Chocolate Donuts ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c059d406c82217106e7a3964f4d89e54,0.jpg']",George Weston Bakeries Inc.,Entenmann's Rich Frosted Donuts - 8 CT,N\A,072030000183,3jy8ZfYvweoU6SiCoWo68I
0000000000072030013870,15648,Doughnuts,Entenmann's Softees Family Pack 12 Assorted Donuts... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/82191beffde0ab1d5cbb94f758c70be2,0.jpg']",Entenmann's,Entenmann's Softees Family Pack 12 Assorted Donuts 22 oz,623689.51,072030013879,2u2OFZfbY8yWgCwAsEAME4
0000000000637480065070,14547,Nutrition Drinks & Shakes,"Advantage Shakes, Strawberry 4/11 oz by Atkins (Pa... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/9217b860f23a3343ab36a717a422921a,0.jpg']",Atkins Nutritionals,"Atkins Ready To Drink Shake, Strawberry, 4 Count [Strawberry]",1360777.11,637480065078,5YV7KZWFIOAiuQQusiMIsO
0000000000637480060440,4113,Diet & Nutrition,Atkins Cookies & Creme Shakes are made with the de... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/92218026893635981b730d906084a883,0.jpg']","Atkins Nutritionals, Inc.","Atkins Cookies & Creme Shake, 11 fl oz, 4 count",N\A,637480060448,4yL1SjCO9QqCWimEIQ80Ye
0000000000755107561370,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000737899544200,20267,Active,Dickies 5pk Dri Tech Crew Dickies Men's 5pk Dri Te... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4002270a41af4667eca1c1c368738149,0.jpg']",N\A,"Dickies - Big and Tall Men's Dri Tech Crew Socks, 5-Pack",N\A,073789954420,0YwoGVlO2dqiu4EWis42Iy
0000000000052000324310,19558,Juices,No Fruit JuiceNatural FlavorsSmart Choices Made Ea... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/40cbe74243a5162edef2ba564e6762bb,0.jpg']",Quaker Beverage (Gatorade),"Gatorade Thirst Quencher Frost Sports Drink, Rain Berry, 32 Fl Oz",N\A,052000324310,3RyR445BOq8OmGaCKa8CM2
0000000000052000104060,17534,Health & Personal Care,"Gatorade Fierce Blue Cherry Sports Drink:Bold, int... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/87df815a69c3737ddf4fd2446c45a6e6,0.jpg']",Gatorade,Gatorade Fierce Blue Cherry Thirst Quencher 32fl oz,907184.74,052000104066,5UQlpqFwq8gQ2A0k2kuus4
0000000000681131034970,4796,Skin Care,Equate AM Refreshing Facial Cleanser is formulated... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3261999fe7873650471b5f6fc2231eae,0.jpg']",Generic,"Equate Beauty AM Refreshing Facial Cleanser, 8 fl oz",N\A,681131034975,6EGYFFcdY84kSsiCio0mQS
0000000000052000320120,3012,Sports Drinks,Electrolytes+ Carbs. Replenish Vital Nutrients And... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d4f5a8b3f795391868bb7986d8208818,0.jpg']",Gatorade,Gatorade G Frost Riptide Rush Thirst Quencher Sports Drink 32 oz (Pack of 12),13517052.63,052000320121,1TpmeWbT9wg84c4QqeqAOS
0000000000311017100440,24400,Corn & Callus Remover Cushions,Size:Pack of 6. For the most up to date informatio... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/25e9c042cea958cbd3e237b8ad6301ef,0.jpg']",Dr. Scholl's,Dr. Scholl's Callus Removers Extra Thick Soft Cushions 4 Each,68038.86,311017100448,6ggqGfduBEUkk60g200Auu
0000000000078742113640,24430,Breads & Bakery,Patti LaBelle Sweet Potato Pie-,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3e10966badaa9ad9b0960a4f47973787,0.jpg']",Maplehurst Bakeries,"Patti LaBelle Sweet Potato Pie, 21 oz",595339.99,078742113647,5lHmauykE4wcQSqQUyYUak
0000000000078742039410,2929,Cooking & Baking Supplies,The Bakery at Walmart Signature Reese's Cookies:Ma... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/08d8e4c0e62ddb5356a4e0a7a5d37a09,0.jpg']","Wal-Mart Stores, Inc.","The Bakery Peanut Butter Cookies made with REESE'S PIECES Minis, 12 count, 13.1 oz.",371378.75,078742039411,4HAmG6wwds2eQU022I2oUQ
0000000000027000485390,24559,Popcorn,Make movie night special with Orville Redenbacher'... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7fbad27a01ddcc75d5969c85bc1c6ad3,0.jpg']",Conagra Foods,"Orville Redenbacher's Pour Over Movie Theater Butter Microwave Popcorn, 2-Count",N\A,027000485392,6RDwpMOI6KGSWI06MYk8Ak
0000000000024100514450,1183,Snack Food,You'll find lots of satisfying big cheese taste pa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2605f77957cfdfca2a347b87b1eae73b,0.jpg']",Kellogg Company,"Cheez-It Baked Snack Crackers Snack Mix Classic, 10.5 OZ",297669.99,024100514458,7AGlMnzKkKgeoSOMyyuG2u
0000000000052000512330,9581,Beverages,Flavor:Berry | Size:16.9 Ounce (12 Count). Propel ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ded52a794229645a85aa3b4a1e57e0d4,0.jpg']",Gatorade,"Propel Zero Calories Water Beverage Berry, 12 Count, 16.9 fl oz Bottles",479106.94,052000512335,3jK2GHwLW4iMGqawiikS48
0000000000224956000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000226077000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000044500064790,18203,Grocery & Gourmet Food,Perishability: perishable State of Readiness: read... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/025cb90665f7b9a97a4eabef6a127729,0.jpg']",Hillshire Brands,Hillshire Calabrese Pepperjack Trios 3.2 oz,90718.47,044500064797,3Ixnsd7UgqWAqmOo2WykA4
0000000000649632001450,18203,Grocery & Gourmet Food,Bring on the protein and the flavor! PRO2snax Baby... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/07a030325e145605055db05667ef28cf,0.jpg']",N\A,Pro2Snax Carrots with White Cheddar & Almonds 2.5 oz,70873.8078125,649632001452,4nE6vE3hnMCSCC6WcgqMSm
0000000000014668370010,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000049000024680,494,Soda,$0.30 Bottle Deposit Included,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/492802c574f9ce028655e0dc1b979c8d,0.jpg']",Coca-Cola,Coca Cola 6 pk -16 oz (Pack of 2),6350293.18,049000024685,0PPLrviw8y82K4WQ6SAw6O
0000000000016000491560,18210,Cereal,Sweetened Whole Grain Oat Cereal Natural Fruit Fla... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/19877d0eecf9072f1a62b0dce0e2b05c,0.jpg']","General Mills Sales, Inc.",Fruit Cheerios Cereal 21.6 oz. Box,N\A,016000491564,4C5gy2PRXssIYWyeiaYoeQ
0000000000044000034830,6570,Crackers,Whether you're snacking on your own or creating a ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/71b5eef0eb68982ac2bc0246e86c26b3,0.jpg']",NABISCO BISCUIT CO,Nabisco Ritz Crackers Whole Wheat Fresh Stacks - 8 CT,328854.47,044000034832,2DadtpR2V6C2Ek2gQQ2QiK
0000000000605388187180,17534,Health & Personal Care,Kosher DAIRY.REAL. No trans fat. Naturally gluten-... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b2939eedc4f3c33c20d168f184ef976a,0.jpg']","Wal-Mart Stores, Inc.","Great Value Heavy Whipping Cream, 32 oz",N\A,605388187185,6pmQqTADEeoeUKASimsUeq
0000000000078742025920,2929,Cooking & Baking Supplies,Our guarantee is our promise that you'll be fully ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0251f58c037d4e98147f59ca8271fd9b,0.jpg']","Wal-Mart Stores, Inc.","Great Value Sweet Cream Salted Butter, 8 Count",453592.37,078742025926,1szpYgjmA4EgeC6E4YEMAQ
0000000000381370030160,17534,Health & Personal Care,Style:Baby Powder | Size:15 Oz. (Pack of 2). Johns... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f0affd53c2ff11c3c13fd7a092debf88,0.jpg']",Johnson & Johnson SLC,"Johnson's Baby Powder For Diaper Rash, 15 Oz. (Pack of 2)",136077.71,381370030164,5cZEu4ecj2swG4GAcOqIWq
0000000000011141100010,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000037000429030,17534,Health & Personal Care,Choose the Dawn Ultra Concentrated Dishwashing Liq... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/40dcc62485d7c0a3b2cf6d01d1af052d,0.jpg']",Procter & Gamble,"Dawn Ultra Antibacterial Dishwashing Liquid Apple Blossom, 56 Fl Oz",1587573.29,037000149590,1bjb7knnzQqsS6y8YiweCs
0000000000033383402430,25459,Uncategorized,Mini Watermelon,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2a660df65e61fc2bd7238d618db7e15e,0.jpg']",N\A,Personal Watermelon,N\A,033383402437,6EdDrkgrKasGySoI2GcOsQ
0000000000078742016010,16000,Fruits,Our guarantee is our promise that you'll be fully ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/09fc0b002f0dc02809e3fd1afe44f64f,0.jpg']",Generic,"Great Value California Raisins, 20 oz",566990.46,078742016016,6SbIWDgCW0MEoOmsKKSACC
0000000000012587000220,17534,Health & Personal Care,"Eco-Lid 25% Recycled Content Hot Cup Lid, Fits 10-... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2790f4664196a47c3524d3bf9546caaa,0.jpg']",Eco Products,"Eco-Lid 25% Recycled Content Hot Cup Lid, Fits 10-20 oz Cups, 1000/Carton",566990.46,012587000229,3mAGAgNEsamS2OIAiSsgaU
0000000000071100210590,5975,Ranch,4 packages in box.,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/59ea3523b39a100303e65049eb42f3db,0.jpg']",Clorox Company,"Hidden Valley Salad Dressing & Seasoning Mix, Original Ranch Buttermilk, 4 ea",11339.81,071100210590,6Zd8ZscLNA4qkGsiacwGs8
0000000000013120001330,11419,Sauces & Dips,"Proudly nestled on the Oregon-Idaho border, Ore-Id... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e111e6889575a50ebdcc374dd35a877c,0.jpg']",Heinz Frozen,Ore-Ida® Crispy Crowns!® 30 oz. Bag,850485.69,013120001338,5QdhFCGjK4Yw2MkaW4s8cq
0000000000023700028470,7323,Meat & Poultry,Breaded nugget shaped chicken pattiesNo artificial... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/708e936e7e3221643de18babdf894147,0.jpg']","Tyson Foods, Inc.","Tyson Chicken Nuggets, 32 oz",907184.74,023700028471,7ajNOxYx8aEIiC4Y0sSa4C
0000000000040000508860,18203,Grocery & Gourmet Food,Your favorite little chocolate treats are now stuf... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/03b93a3c586a422a6f4a568ffc652466,0.jpg']",N\A,M&M's Share Size Caramel Chocolate Candies - 2.83oz,80229.15044375,040000508861,4fOXq8IzfUQg6E24YKYUS4
0000000000040000004320,17534,Health & Personal Care,M&M's chocolate peanut candies.Made with real milk... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/31f54e51cf0ded83fdbfaa35cadc4127,0.jpg']",M&M,"M&Ms Peanut Chocolate Candy - King Size, 24-Count",2540117.27,040000004325,18e5YEEWGkwu4uM60cEUaC
0000000000209023000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000033383660010,19558,Juices,Since 1915,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/fe7964ba184e0495fa7ec8c0e851a85d,0.jpg']",Bolthouse Farms,Green Giant® Fresh Carrots 32 oz. Bag,907184.74,033383660011,790AKDQ2boYEEiQ0ayU00q
